data,regiao,classe,consumo,consumidores
2019-01-08,Centro-Oeste,Rural,362800.3,489012
2019-01-08,Nordeste,Comercial,1171069.5,1391407
2019-01-08,Nordeste,Industrial,1808371.7,45047
2019-01-08,Nordeste,Outros,908986.9,284631
2019-01-08,Nordeste,Residencial,2206131.1,19462707
2019-01-08,Nordeste,Rural,458391.3,1304254
2019-01-08,Norte,Comercial,444999.8,382287
2019-01-08,Norte,Industrial,1195972.4,11001
2019-01-08,Norte,Outros,327568.9,57630
2019-01-08,Norte,Residencial,817871.0,4682566
2019-01-08,Norte,Rural,94803.3,454435
2019-01-08,Sudeste,Comercial,3575391.5999999996,2553765
2019-01-08,Sudeste,Industrial,7485988.0,163132
2019-01-08,Sudeste,Outros,1957080.6,268601
2019-01-08,Sudeste,Residencial,5201820.2,32913602
2019-01-08,Sudeste,Rural,835860.4,1373623
2019-01-08,Sul,Comercial,1156687.4,1035183
2019-01-08,Sul,Industrial,2874831.0,218276
2019-01-08,Sul,Outros,576076.1,123375
2019-01-08,Sul,Residencial,1797404.7,10412430
2019-01-08,Sul,Rural,795427.9,948867
2019-01-09,Centro-Oeste,Comercial,649814.7,507514
2019-01-09,Centro-Oeste,Industrial,834625.7000000001,36806
2019-01-09,Centro-Oeste,Outros,415976.69999999995,58021
2019-01-09,Centro-Oeste,Residencial,1112872.0,5575221
2019-01-09,Centro-Oeste,Rural,353512.30000000005,490413
2019-01-09,Nordeste,Comercial,1207621.8,1378875
2019-01-09,Nordeste,Industrial,1718477.6,44494
2019-01-09,Nordeste,Outros,937366.2,281995
2019-01-09,Nordeste,Residencial,2263214.8,19441491
2019-01-09,Nordeste,Rural,514242.4,1386259
2019-01-09,Norte,Comercial,456322.3,381938
2019-01-09,Norte,Industrial,1165926.7,10950
2019-01-09,Norte,Outros,367294.2,57192
2019-01-09,Norte,Residencial,855773.2999999999,4688216
2019-01-09,Norte,Rural,92709.1,456228
2019-01-09,Sudeste,Comercial,3768173.2,2555498
2019-01-09,Sudeste,Industrial,7411806.3,162618
2019-01-09,Sudeste,Outros,2019058.9,269021
2019-01-09,Sudeste,Residencial,5376428.199999999,32947380
2019-01-09,Sudeste,Rural,884157.1000000001,1371437
2019-01-09,Sul,Comercial,1162529.5,1039960
2019-01-09,Sul,Industrial,2770419.1,218105
2019-01-09,Sul,Outros,560839.7999999999,123585
2019-01-09,Sul,Residencial,1770890.7,10425768
2019-01-09,Sul,Rural,796672.6,948230
2019-01-10,Centro-Oeste,Comercial,677209.1,508911
2019-01-10,Centro-Oeste,Industrial,855292.8,36940
2019-01-10,Centro-Oeste,Outros,405971.39999999997,57583
2019-01-10,Centro-Oeste,Residencial,1160311.5999999999,5596646
2019-01-10,Centro-Oeste,Rural,347680.3,492937
2019-01-10,Nordeste,Comercial,1286050.0,1393266
2019-01-10,Nordeste,Industrial,1850482.3,44873
2019-01-10,Nordeste,Outros,973465.6,284059
2019-01-10,Nordeste,Residencial,2467786.0,19528112
2019-01-10,Nordeste,Rural,567951.6000000001,1317266
2019-01-10,Norte,Comercial,451289.7,380852
2019-01-10,Norte,Industrial,1232302.0,10911
2019-01-10,Norte,Outros,364353.0,57326
2019-01-10,Norte,Residencial,826928.2,4683179
2019-01-10,Norte,Rural,90458.1,455670
2019-01-10,Sudeste,Comercial,4084436.0,2562852
2019-01-10,Sudeste,Industrial,7616448.0,162634
2019-01-10,Sudeste,Outros,2080871.1,269824
2019-01-10,Sudeste,Residencial,5668331.0,33003705
2019-01-10,Sudeste,Rural,898818.7999999999,1367265
2019-01-10,Sul,Comercial,1255707.2,1042367
2019-01-10,Sul,Industrial,2881483.2,218406
2019-01-10,Sul,Outros,570528.5,123738
2019-01-10,Sul,Residencial,1849757.1,10446549
2019-01-10,Sul,Rural,819884.5,947850
2019-01-11,Centro-Oeste,Comercial,683111.3,506233
2019-01-11,Centro-Oeste,Industrial,825262.1,36632
2019-01-11,Centro-Oeste,Outros,415251.30000000005,57859
2019-01-11,Centro-Oeste,Residencial,1139397.3,5593041
2019-01-11,Centro-Oeste,Rural,336511.2,493833
2019-01-11,Nordeste,Comercial,1330201.2,1376239
2019-01-11,Nordeste,Industrial,1802731.0,44171
2019-01-11,Nordeste,Outros,1034686.4,284505
2019-01-11,Nordeste,Residencial,2565288.6,19432605
2019-01-11,Nordeste,Rural,577870.2000000001,1313630
2019-01-11,Norte,Comercial,451874.10000000003,382042
2019-01-11,Norte,Industrial,1226541.0,10912
2019-01-11,Norte,Outros,346439.2,57391
2019-01-11,Norte,Residencial,837489.0,4695586
2019-01-11,Norte,Rural,89439.6,457155
2019-01-11,Sudeste,Comercial,4293625.199999999,2566553
2019-01-11,Sudeste,Industrial,7523365.5,162239
2019-01-11,Sudeste,Outros,2107565.0,271813
2019-01-11,Sudeste,Residencial,5967915.7,33085056
2019-01-11,Sudeste,Rural,892675.8,1363389
2019-01-11,Sul,Comercial,1336587.3,1043928
2019-01-11,Sul,Industrial,2839877.5,218513
2019-01-11,Sul,Outros,583914.0,123916
2019-01-11,Sul,Residencial,1913587.3,10468025
2019-01-11,Sul,Rural,873509.5,946670
2019-01-12,Centro-Oeste,Comercial,652004.7,507221
2019-01-12,Centro-Oeste,Industrial,790003.4,36700
2019-01-12,Centro-Oeste,Outros,403151.2,58258
2019-01-12,Centro-Oeste,Residencial,1086804.6,5611802
2019-01-12,Centro-Oeste,Rural,276592.69999999995,494614
2019-01-12,Nordeste,Comercial,1390622.3,1405036
2019-01-12,Nordeste,Industrial,1852317.0000000002,44144
2019-01-12,Nordeste,Outros,1039240.3,285771
2019-01-12,Nordeste,Residencial,2674692.6,19561085
2019-01-12,Nordeste,Rural,587981.3,1324643
2019-01-12,Norte,Comercial,452906.5,381555
2019-01-12,Norte,Industrial,1255437.8,10823
2019-01-12,Norte,Outros,360165.5,57316
2019-01-12,Norte,Residencial,837765.3999999999,4699408
2019-01-12,Norte,Rural,88477.6,463454
2019-01-12,Sudeste,Comercial,4194165.9000000004,2551163
2019-01-12,Sudeste,Industrial,7086548.1,161860
2019-01-12,Sudeste,Outros,2049742.9000000001,270091
2019-01-12,Sudeste,Residencial,5682863.9,32957392
2019-01-12,Sudeste,Rural,713007.3,1354501
2019-01-12,Sul,Comercial,1358280.4,1046009
2019-01-12,Sul,Industrial,2619960.7,218650
2019-01-12,Sul,Outros,582976.7999999999,124118
2019-01-12,Sul,Residencial,1918579.3,10502951
2019-01-12,Sul,Rural,991204.5,946353
2020-01-01,Centro-Oeste,Comercial,630451.2,507545
2020-01-01,Centro-Oeste,Industrial,791781.4,36672
2020-01-01,Centro-Oeste,Outros,367578.1,58202
2020-01-01,Centro-Oeste,Residencial,1114472.0,5629447
2020-01-01,Centro-Oeste,Rural,265444.3,496822
2020-01-01,Nordeste,Comercial,1283465.1,1387948
2020-01-01,Nordeste,Industrial,1831825.0,43372
2020-01-01,Nordeste,Outros,937367.5,285773
2020-01-01,Nordeste,Residencial,2590818.6,19491242
2020-01-01,Nordeste,Rural,487083.3,1334581
2020-01-01,Norte,Comercial,422928.2,381883
2020-01-01,Norte,Industrial,1272480.7,10831
2020-01-01,Norte,Outros,310871.7,57608
2020-01-01,Norte,Residencial,799554.0,4723312
2020-01-01,Norte,Rural,88691.0,465891
2020-01-01,Sudeste,Comercial,4229303.5,2578366
2020-01-01,Sudeste,Industrial,7075127.5,161418
2020-01-01,Sudeste,Outros,1971300.5999999999,271751
2020-01-01,Sudeste,Residencial,6159440.5,33001269
2020-01-01,Sudeste,Rural,722329.7999999999,1342779
2020-01-01,Sul,Comercial,1453545.7,1082044
2020-01-01,Sul,Industrial,2562605.0,219326
2020-01-01,Sul,Outros,582566.7999999999,124409
2020-01-01,Sul,Residencial,2244223.4,10409787
2020-01-01,Sul,Rural,1137533.8,909879
2020-01-02,Centro-Oeste,Comercial,663055.5,505884
2020-01-02,Centro-Oeste,Industrial,791004.1000000001,36526
2020-01-02,Centro-Oeste,Outros,379197.69999999995,58135
2020-01-02,Centro-Oeste,Residencial,1099186.6,5631893
2020-01-02,Centro-Oeste,Rural,268331.4,491897
2020-01-02,Nordeste,Comercial,1263177.9,1374512
2020-01-02,Nordeste,Industrial,1797480.3,43795
2020-01-02,Nordeste,Outros,907564.7,284119
2020-01-02,Nordeste,Residencial,2456879.8,19556467
2020-01-02,Nordeste,Rural,388664.3,1363485
2020-01-02,Norte,Comercial,433891.0,379468
2020-01-02,Norte,Industrial,1200038.6,10749
2020-01-02,Norte,Outros,317822.3,57272
2020-01-02,Norte,Residencial,795848.7,4708487
2020-01-02,Norte,Rural,88446.1,471915
2020-01-02,Sudeste,Comercial,4191409.5,2565293
2020-01-02,Sudeste,Industrial,7341090.100000001,161982
2020-01-02,Sudeste,Outros,1933173.7999999998,272568
2020-01-02,Sudeste,Residencial,5890216.3,32988787
2020-01-02,Sudeste,Rural,672710.4,1352096
2020-01-02,Sul,Comercial,1487690.0,1047444
2020-01-02,Sul,Industrial,2769213.3000000003,218954
2020-01-02,Sul,Outros,580348.9,124700
2020-01-02,Sul,Residencial,2141096.9,10421704
2020-01-02,Sul,Rural,1141846.2,944861
2020-01-03,Centro-Oeste,Comercial,653189.2,504539
2020-01-03,Centro-Oeste,Industrial,838884.3,36477
2020-01-03,Centro-Oeste,Outros,378159.0,58164
2020-01-03,Centro-Oeste,Residencial,1084224.5,5616167
2020-01-03,Centro-Oeste,Rural,265767.7,497834
2020-01-03,Nordeste,Comercial,1252062.9000000001,1378837
2020-01-03,Nordeste,Industrial,1760380.2,43606
2020-01-03,Nordeste,Outros,930018.6,285924
2020-01-03,Nordeste,Residencial,2599627.6,19623229
2020-01-03,Nordeste,Rural,395633.0,1369144
2020-01-03,Norte,Comercial,418878.0,379790
2020-01-03,Norte,Industrial,1170714.4000000001,10772
2020-01-03,Norte,Outros,329095.7,57244
2020-01-03,Norte,Residencial,809202.8,4722949
2020-01-03,Norte,Rural,87393.09999999999,470064
2020-01-03,Sudeste,Comercial,4072868.9,2570585
2020-01-03,Sudeste,Industrial,7587633.0,160818
2020-01-03,Sudeste,Outros,2007726.8,272203
2020-01-03,Sudeste,Residencial,5894607.1,33087496
2020-01-03,Sudeste,Rural,658254.7,1350995
2020-01-03,Sul,Comercial,1419091.7,1043633
2020-01-03,Sul,Industrial,2775842.5999999996,218877
2020-01-03,Sul,Outros,587382.1,125003
2020-01-03,Sul,Residencial,2044196.9,10441182
2020-01-03,Sul,Rural,1123899.1,949788
2020-01-04,Centro-Oeste,Comercial,551958.2999999999,505863
2020-01-04,Centro-Oeste,Industrial,773986.6000000001,36614
2020-01-04,Centro-Oeste,Outros,364706.3,58474
2020-01-04,Centro-Oeste,Residencial,1151277.9,5639542
2020-01-04,Centro-Oeste,Rural,282494.8,498913
2020-01-04,Nordeste,Comercial,992342.5,1389668
2020-01-04,Nordeste,Industrial,1443311.0999999999,43736
2020-01-04,Nordeste,Outros,886086.2000000001,296550
2020-01-04,Nordeste,Residencial,2667831.0,20013273
2020-01-04,Nordeste,Rural,374318.6,1439169
2020-01-04,Norte,Comercial,348651.1,378580
2020-01-04,Norte,Industrial,1075534.9,10693
2020-01-04,Norte,Outros,292066.9,58540
2020-01-04,Norte,Residencial,825129.7,4685213
2020-01-04,Norte,Rural,88467.4,472905
2020-01-04,Sudeste,Comercial,3318789.0,2561188
2020-01-04,Sudeste,Industrial,6503650.1,159488
2020-01-04,Sudeste,Outros,1860778.8,272242
2020-01-04,Sudeste,Residencial,5678227.7,32662475
2020-01-04,Sudeste,Rural,703234.2999999999,1349894
2020-01-04,Sul,Comercial,1176546.5,1050005
2020-01-04,Sul,Industrial,2377962.2,218636
2020-01-04,Sul,Outros,530335.1,125238
2020-01-04,Sul,Residencial,1995891.9,10434478
2020-01-04,Sul,Rural,1000570.7,943451
2020-01-05,Centro-Oeste,Comercial,498100.6,503784
2020-01-05,Centro-Oeste,Industrial,846590.6000000001,36595
2020-01-05,Centro-Oeste,Outros,342548.29999999993,58550
2020-01-05,Centro-Oeste,Residencial,1069858.8,5667257
2020-01-05,Centro-Oeste,Rural,301996.7,499649
2020-01-05,Nordeste,Comercial,935126.1,1359309
2020-01-05,Nordeste,Industrial,1575375.0,43140
2020-01-05,Nordeste,Outros,869497.7000000001,286472
2020-01-05,Nordeste,Residencial,2587578.1999999997,19595743
2020-01-05,Nordeste,Rural,394404.9,1369679
2020-01-05,Norte,Comercial,342109.6,378057
2020-01-05,Norte,Industrial,1119415.5,10681
2020-01-05,Norte,Outros,285104.5,56407
2020-01-05,Norte,Residencial,821867.7,4672437
2020-01-05,Norte,Rural,88216.8,451369
2020-01-05,Sudeste,Comercial,2982078.0,2552986
2020-01-05,Sudeste,Industrial,6357405.8,159343
2020-01-05,Sudeste,Outros,1825494.7000000002,272254
2020-01-05,Sudeste,Residencial,5426561.4,32701054
2020-01-05,Sudeste,Rural,786575.1,1345012
2020-01-05,Sul,Comercial,1016722.3,1047629
2020-01-05,Sul,Industrial,2420715.6,218304
2020-01-05,Sul,Outros,519979.60000000003,125438
2020-01-05,Sul,Residencial,1850035.8,10456483
2020-01-05,Sul,Rural,864715.7999999999,943685
2020-01-06,Centro-Oeste,Comercial,476802.99999999994,504242
2020-01-06,Centro-Oeste,Industrial,835294.5,36744
2020-01-06,Centro-Oeste,Outros,330592.2,58406
2020-01-06,Centro-Oeste,Residencial,961847.8,5684028
2020-01-06,Centro-Oeste,Rural,338775.6,500003
2020-01-06,Nordeste,Comercial,912010.0,1355943
2020-01-06,Nordeste,Industrial,1633371.9000000001,42998
2020-01-06,Nordeste,Outros,852647.2000000001,286616
2020-01-06,Nordeste,Residencial,2424709.6,19717184
2020-01-06,Nordeste,Rural,417624.8,1369822
2020-01-06,Norte,Comercial,363211.5,378273
2020-01-06,Norte,Industrial,1144998.9,10680
2020-01-06,Norte,Outros,280051.7,57546
2020-01-06,Norte,Residencial,829361.5,4697115
2020-01-06,Norte,Rural,91292.7,450914
2020-01-06,Sudeste,Comercial,2860468.1,2538395
2020-01-06,Sudeste,Industrial,6477438.8,158767
2020-01-06,Sudeste,Outros,1783512.7,272200
2020-01-06,Sudeste,Residencial,5400703.100000001,32962551
2020-01-06,Sudeste,Rural,793778.4,1350381
2020-01-06,Sul,Comercial,998792.2999999999,1044868
2020-01-06,Sul,Industrial,2465185.5,218448
2020-01-06,Sul,Outros,514203.0,125797
2020-01-06,Sul,Residencial,1779342.7,10469397
2020-01-06,Sul,Rural,808835.2,943622
2020-01-07,Centro-Oeste,Comercial,500366.4,503999
2020-01-07,Centro-Oeste,Industrial,869611.9,36552
2020-01-07,Centro-Oeste,Outros,332564.6,58427
2020-01-07,Centro-Oeste,Residencial,999892.9,5693604
2020-01-07,Centro-Oeste,Rural,376592.2,501412
2020-01-07,Nordeste,Comercial,979271.8,1356777
2020-01-07,Nordeste,Industrial,1818304.5999999999,43139
2020-01-07,Nordeste,Outros,880316.8999999999,280769
2020-01-07,Nordeste,Residencial,2421274.8000000003,19698099
2020-01-07,Nordeste,Rural,435687.6,1380436
2020-01-07,Norte,Comercial,407643.7,378484
2020-01-07,Norte,Industrial,1214068.7,10724
2020-01-07,Norte,Outros,301778.7,57953
2020-01-07,Norte,Residencial,873226.2,4765972
2020-01-07,Norte,Rural,101617.9,473628
2020-01-07,Sudeste,Comercial,3015118.2,2546976
2020-01-07,Sudeste,Industrial,7279625.5,158576
2020-01-07,Sudeste,Outros,1745025.5,273525
2020-01-07,Sudeste,Residencial,5496332.3,33144950
2020-01-07,Sudeste,Rural,845014.3,1349888
2020-01-07,Sul,Comercial,1032480.8999999999,1043362
2020-01-07,Sul,Industrial,2734190.5,218758
2020-01-07,Sul,Outros,494223.3,126032
2020-01-07,Sul,Residencial,1915802.0,10496721
2020-01-07,Sul,Rural,802732.6,943421
2020-01-08,Centro-Oeste,Comercial,552356.9,505378
2020-01-08,Centro-Oeste,Industrial,898543.1000000001,36661
2020-01-08,Centro-Oeste,Outros,356141.0,58737
2020-01-08,Centro-Oeste,Residencial,1050728.5,5728076
2020-01-08,Centro-Oeste,Rural,388073.00000000006,503751
2020-01-08,Nordeste,Comercial,1006838.2,1364851
2020-01-08,Nordeste,Industrial,1810162.6,43619
2020-01-08,Nordeste,Outros,898914.2000000001,291997
2020-01-08,Nordeste,Residencial,2354042.6,19784161
2020-01-08,Nordeste,Rural,459786.1,1438128
2020-01-08,Norte,Comercial,436043.89999999997,378370
2020-01-08,Norte,Industrial,1280313.0999999999,10763
2020-01-08,Norte,Outros,316387.8,57861
2020-01-08,Norte,Residencial,896083.8,4779134
2020-01-08,Norte,Rural,106532.3,471274
2020-01-08,Sudeste,Comercial,3198268.5,2546281
2020-01-08,Sudeste,Industrial,7697947.1,158982
2020-01-08,Sudeste,Outros,1842332.0,273233
2020-01-08,Sudeste,Residencial,5671486.5,33367765
2020-01-08,Sudeste,Rural,914673.1,1350177
2020-01-08,Sul,Comercial,1056951.2999999998,1046980
2020-01-08,Sul,Industrial,2855863.6,219032
2020-01-08,Sul,Outros,491988.7,126333
2020-01-08,Sul,Residencial,1879434.4,10531949
2020-01-08,Sul,Rural,825764.5,943397
2020-01-09,Centro-Oeste,Comercial,599034.1,505234
2020-01-09,Centro-Oeste,Industrial,877541.8,36601
2020-01-09,Centro-Oeste,Outros,363023.8,58834
2020-01-09,Centro-Oeste,Residencial,1154591.7,5743013
2020-01-09,Centro-Oeste,Rural,395566.3,505568
2020-01-09,Nordeste,Comercial,1078204.9,1360879
2020-01-09,Nordeste,Industrial,1877484.9,43278
2020-01-09,Nordeste,Outros,889531.1,295829
2020-01-09,Nordeste,Residencial,2458563.5999999996,19800297
2020-01-09,Nordeste,Rural,527298.6,1429468
2020-01-09,Norte,Comercial,447735.1,378816
2020-01-09,Norte,Industrial,1259859.7,10774
2020-01-09,Norte,Outros,328285.1,58716
2020-01-09,Norte,Residencial,941910.0,4802507
2020-01-09,Norte,Rural,107569.79999999999,471192
2020-01-09,Sudeste,Comercial,3431648.9,2557696
2020-01-09,Sudeste,Industrial,7723166.6,159828
2020-01-09,Sudeste,Outros,1878974.7,273793
2020-01-09,Sudeste,Residencial,5756787.199999999,33469001
2020-01-09,Sudeste,Rural,994499.9,1358042
2020-01-09,Sul,Comercial,1109652.4,1048041
2020-01-09,Sul,Industrial,2918141.3,219404
2020-01-09,Sul,Outros,484870.0,126710
2020-01-09,Sul,Residencial,1928535.8,10566968
2020-01-09,Sul,Rural,822302.9,943115
2020-01-10,Centro-Oeste,Comercial,642505.4,506787
2020-01-10,Centro-Oeste,Industrial,904970.4,36574
2020-01-10,Centro-Oeste,Outros,380887.5,58891
2020-01-10,Centro-Oeste,Residencial,1306605.6,5758528
2020-01-10,Centro-Oeste,Rural,413907.5,507811
2020-01-10,Nordeste,Comercial,1188117.0,1364992
2020-01-10,Nordeste,Industrial,1997412.5999999999,42948
2020-01-10,Nordeste,Outros,943721.2000000001,302413
2020-01-10,Nordeste,Residencial,2628028.8,19852525
2020-01-10,Nordeste,Rural,595845.2,1433770
2020-01-10,Norte,Comercial,456181.8,379754
2020-01-10,Norte,Industrial,1316382.4,10715
2020-01-10,Norte,Outros,322239.1,58570
2020-01-10,Norte,Residencial,961023.6,4843134
2020-01-10,Norte,Rural,104295.6,463260
2020-01-10,Sudeste,Comercial,3890202.1,2543449
2020-01-10,Sudeste,Industrial,8042502.699999999,158811
2020-01-10,Sudeste,Outros,1957476.7000000002,274646
2020-01-10,Sudeste,Residencial,6241391.9,33426089
2020-01-10,Sudeste,Rural,1092832.9,1353567
2020-01-10,Sul,Comercial,1176296.8,1051316
2020-01-10,Sul,Industrial,3008369.9,220253
2020-01-10,Sul,Outros,492664.8,126999
2020-01-10,Sul,Residencial,1953028.3,10592143
2020-01-10,Sul,Rural,860218.4,941937
2020-01-11,Centro-Oeste,Comercial,626656.3,506429
2020-01-11,Centro-Oeste,Industrial,852685.3,36675
2020-01-11,Centro-Oeste,Outros,372966.6,59064
2020-01-11,Centro-Oeste,Residencial,1221557.9,5772553
2020-01-11,Centro-Oeste,Rural,342264.0,509184
2020-01-11,Nordeste,Comercial,1146756.7,1369561
2020-01-11,Nordeste,Industrial,1819325.4,43059
2020-01-11,Nordeste,Outros,914594.4,280947
2020-01-11,Nordeste,Residencial,2680088.2,19900707
2020-01-11,Nordeste,Rural,476589.60000000003,1439034
2020-01-11,Norte,Comercial,440280.19999999995,378988
2020-01-11,Norte,Industrial,1242216.4,10817
2020-01-11,Norte,Outros,303076.1,58403
2020-01-11,Norte,Residencial,926030.9,4847289
2020-01-11,Norte,Rural,96100.6,457337
2020-01-11,Sudeste,Comercial,3718646.5999999996,2549621
2020-01-11,Sudeste,Industrial,7878698.399999999,158675
2020-01-11,Sudeste,Outros,1939263.2,275036
2020-01-11,Sudeste,Residencial,5999234.8,33428565
2020-01-11,Sudeste,Rural,841519.9,1348869
2020-01-11,Sul,Comercial,1217638.7,1055152
2020-01-11,Sul,Industrial,2967757.4,221114
2020-01-11,Sul,Outros,492989.3,127367
2020-01-11,Sul,Residencial,1950981.2,10617205
2020-01-11,Sul,Rural,949883.1,941629
2020-01-12,Centro-Oeste,Comercial,630870.2,505990
2020-01-12,Centro-Oeste,Industrial,850347.0,36526
2020-01-12,Centro-Oeste,Outros,375329.5,59000
2020-01-12,Centro-Oeste,Residencial,1219580.3,5781230
2020-01-12,Centro-Oeste,Rural,335348.2,510763
2020-01-12,Nordeste,Comercial,1178772.7,1355198
2020-01-12,Nordeste,Industrial,1839105.3,42718
2020-01-12,Nordeste,Outros,892499.4,282717
2020-01-12,Nordeste,Residencial,2741443.8,19929085
2020-01-12,Nordeste,Rural,461602.4,1432618
2020-01-12,Norte,Comercial,435348.0,380193
2020-01-12,Norte,Industrial,1276703.8,10818
2020-01-12,Norte,Outros,322058.3,59060
2020-01-12,Norte,Residencial,856867.6,4868068
2020-01-12,Norte,Rural,100773.6,480036
2020-01-12,Sudeste,Comercial,3965808.7,2553137
2020-01-12,Sudeste,Industrial,7832769.600000001,157873
2020-01-12,Sudeste,Outros,1835079.9,274872
2020-01-12,Sudeste,Residencial,6377971.8,33584322
2020-01-12,Sudeste,Rural,795850.6,1350108
2020-01-12,Sul,Comercial,1309577.1,1058288
2020-01-12,Sul,Industrial,2875937.6,221554
2020-01-12,Sul,Outros,529990.7,127810
2020-01-12,Sul,Residencial,2116828.3,10645484
2020-01-12,Sul,Rural,1010559.1000000001,941262
2021-01-01,Centro-Oeste,Comercial,576188.9,506520
2021-01-01,Centro-Oeste,Industrial,802292.6000000001,36515
2021-01-01,Centro-Oeste,Outros,342126.10000000003,58924
2021-01-01,Centro-Oeste,Residencial,1183630.2,5831326
2021-01-01,Centro-Oeste,Rural,275925.10000000003,511764
2021-01-01,Nordeste,Comercial,1220214.9,1354489
2021-01-01,Nordeste,Industrial,1915461.4,42161
2021-01-01,Nordeste,Outros,973389.2,285999
2021-01-01,Nordeste,Residencial,2763245.4,19993826
2021-01-01,Nordeste,Rural,547491.6,1414438
2021-01-01,Norte,Comercial,388694.9,375511
2021-01-01,Norte,Industrial,1272227.5999999999,10745
2021-01-01,Norte,Outros,293995.5,58256
2021-01-01,Norte,Residencial,829320.0,4840597
2021-01-01,Norte,Rural,91712.6,456761
2021-01-01,Sudeste,Comercial,4120381.5,2557751
2021-01-01,Sudeste,Industrial,8018282.3,157786
2021-01-01,Sudeste,Outros,1956084.7000000002,273352
2021-01-01,Sudeste,Residencial,6604401.3,33666015
2021-01-01,Sudeste,Rural,798544.6,1369648
2021-01-01,Sul,Comercial,1348624.6,1060047
2021-01-01,Sul,Industrial,2817139.4000000004,222500
2021-01-01,Sul,Outros,533657.5,128119
2021-01-01,Sul,Residencial,2273434.2,10669347
2021-01-01,Sul,Rural,1124814.2,941468
2021-01-02,Centro-Oeste,Comercial,599518.0,507472
2021-01-02,Centro-Oeste,Industrial,804979.4,36389
2021-01-02,Centro-Oeste,Outros,377100.8,59098
2021-01-02,Centro-Oeste,Residencial,1099085.7,5859411
2021-01-02,Centro-Oeste,Rural,286544.5,512200
2021-01-02,Nordeste,Comercial,1192507.1,1376147
2021-01-02,Nordeste,Industrial,1833665.4000000001,42475
2021-01-02,Nordeste,Outros,861118.7,287109
2021-01-02,Nordeste,Residencial,2623493.5,20073289
2021-01-02,Nordeste,Rural,532876.0,1423040
2021-01-02,Norte,Comercial,368359.3,375181
2021-01-02,Norte,Industrial,1212473.6,10703
2021-01-02,Norte,Outros,291209.4,58442
2021-01-02,Norte,Residencial,798265.7999999999,4840789
2021-01-02,Norte,Rural,89087.3,460042
2021-01-02,Sudeste,Comercial,3989919.7,2548396
2021-01-02,Sudeste,Industrial,7688679.8,156758
2021-01-02,Sudeste,Outros,1895731.8,273031
2021-01-02,Sudeste,Residencial,6235407.8,33534137
2021-01-02,Sudeste,Rural,727874.2000000001,1364805
2021-01-02,Sul,Comercial,1380638.0,1060372
2021-01-02,Sul,Industrial,2849240.2,217666
2021-01-02,Sul,Outros,534362.0,128125
2021-01-02,Sul,Residencial,2119584.5,10686343
2021-01-02,Sul,Rural,1088267.5,940888
2021-01-03,Centro-Oeste,Comercial,613877.5,508551
2021-01-03,Centro-Oeste,Industrial,873675.3,36293
2021-01-03,Centro-Oeste,Outros,350503.99999999994,58578
2021-01-03,Centro-Oeste,Residencial,1150854.3,5866228
2021-01-03,Centro-Oeste,Rural,283752.7,513581
2021-01-03,Nordeste,Comercial,1188984.9,1377442
2021-01-03,Nordeste,Industrial,1948584.5999999999,42480
2021-01-03,Nordeste,Outros,934021.5,287567
2021-01-03,Nordeste,Residencial,2731575.8000000003,20107955
2021-01-03,Nordeste,Rural,441830.7,1439484
2021-01-03,Norte,Comercial,381057.0,373744
2021-01-03,Norte,Industrial,1316987.0999999999,10124
2021-01-03,Norte,Outros,299155.3,57356
2021-01-03,Norte,Residencial,811549.0,4848244
2021-01-03,Norte,Rural,86576.6,459840
2021-01-03,Sudeste,Comercial,4447538.5,2559376
2021-01-03,Sudeste,Industrial,8391607.1,157034
2021-01-03,Sudeste,Outros,2041834.6,273333
2021-01-03,Sudeste,Residencial,6357289.4,33672345
2021-01-03,Sudeste,Rural,750721.7000000001,1364012
2021-01-03,Sul,Comercial,1402154.8,1063044
2021-01-03,Sul,Industrial,3060929.0,220824
2021-01-03,Sul,Outros,558217.4,128096
2021-01-03,Sul,Residencial,2205119.2,10715287
2021-01-03,Sul,Rural,1031469.5,938546
2021-01-04,Centro-Oeste,Comercial,588813.9,507231
2021-01-04,Centro-Oeste,Industrial,842582.1000000001,35833
2021-01-04,Centro-Oeste,Outros,360542.0,59073
2021-01-04,Centro-Oeste,Residencial,1203490.5,5878862
2021-01-04,Centro-Oeste,Rural,287408.6,513946
2021-01-04,Nordeste,Comercial,1151481.0,1374248
2021-01-04,Nordeste,Industrial,1867039.5,42377
2021-01-04,Nordeste,Outros,937513.9,284726
2021-01-04,Nordeste,Residencial,2778756.8,20131782
2021-01-04,Nordeste,Rural,470706.3,1435472
2021-01-04,Norte,Comercial,407650.0,367319
2021-01-04,Norte,Industrial,1318890.0999999999,10494
2021-01-04,Norte,Outros,303813.9,58169
2021-01-04,Norte,Residencial,863586.4,4760461
2021-01-04,Norte,Rural,96605.5,463122
2021-01-04,Sudeste,Comercial,3786102.6,2554107
2021-01-04,Sudeste,Industrial,8105556.5,156846
2021-01-04,Sudeste,Outros,1919136.7000000002,273008
2021-01-04,Sudeste,Residencial,6390169.4,33686091
2021-01-04,Sudeste,Rural,860941.0,1363198
2021-01-04,Sul,Comercial,1353177.4,1064238
2021-01-04,Sul,Industrial,3072821.5,221666
2021-01-04,Sul,Outros,560899.4,128233
2021-01-04,Sul,Residencial,2122891.7,10731808
2021-01-04,Sul,Rural,1000102.1,938778
2021-01-05,Centro-Oeste,Comercial,570581.1,507777
